1;2;217
1;3;350
1;4;233
1;5;476
2;3;502
2;4;354
2;5;707
2;6;765
3;4;250
3;5;125
3;6;792
3;7;863
4;5;407
4;6;493
4;7;541
4;8;295
5;6;380
5;7;971
5;8;761
5;9;757
6;7;615
6;8;788
6;9;942
6;10;510
7;8;984
7;9;374
7;10;260
7;11;861
8;9;389
8;10;165
8;11;865
8;12;898
9;10;832
9;11;235
9;12;345
9;13;779
10;11;762
10;12;201
10;13;511
10;14;772
11;12;985
11;13;251
11;14;169
11;15;630
12;13;794
12;14;388
12;15;841
12;16;622
13;14;943
13;15;983
13;16;927
13;17;604
14;15;195
14;16;407
14;17;886
14;18;946
15;16;420
15;17;632
15;18;998
15;19;100
16;17;996
16;18;406
16;19;780
16;20;760
17;18;937
17;19;576
17;20;703
17;21;176
18;19;402
18;20;742
18;21;201
18;22;863
19;20;795
19;21;154
19;22;945
19;23;118
20;21;453
20;22;257
20;23;544
20;24;699
21;22;872
21;23;887
21;24;290
21;25;510
22;23;471
22;24;392
22;25;742
22;26;927
23;24;268
23;25;935
23;26;875
23;27;414
24;25;158
24;26;878
24;27;593
24;28;364
25;26;358
25;27;216
25;28;678
25;29;276
26;27;508
26;28;345
26;29;601
26;30;746
27;28;366
27;29;268
27;30;314
27;31;576
28;29;185
28;30;482
28;31;101
28;32;230
29;30;553
29;31;448
29;32;464
29;33;888
30;31;790
30;32;429
30;33;346
30;34;629
31;32;316
31;33;982
31;34;443
31;35;320
32;33;474
32;34;410
32;35;303
32;36;649
33;34;551
33;35;989
33;36;316
33;37;146
34;35;513
34;36;288
34;37;993
34;38;607
35;36;127
35;37;294
35;38;675
35;39;597
36;37;857
36;38;576
36;39;701
36;40;395
37;38;680
37;39;674
37;40;359
37;41;966
38;39;221
38;40;521
38;41;640
38;42;711
39;40;945
39;41;410
39;42;252
39;43;913
40;41;268
40;42;466
40;43;380
40;44;354
41;42;497
41;43;681
41;44;523
41;45;115
42;43;326
42;44;988
42;45;927
42;46;573
43;44;626
43;45;562
43;46;925
43;47;449
44;45;261
44;46;301
44;47;623
44;48;531
45;46;411
45;47;656
45;48;789
45;49;714
46;47;203
46;48;293
46;49;499
46;50;853
47;48;312
47;49;846
47;50;784
47;51;974
48;49;101
48;50;753
48;51;123
48;52;369
49;50;668
49;51;112
49;52;339
49;53;525
50;51;585
50;52;966
50;53;674
50;54;402
51;52;954
51;53;566
51;54;469
51;55;506
52;53;705
52;54;667
52;55;629
52;56;782
53;54;534
53;55;250
53;56;878
53;57;604
54;55;878
54;56;933
54;57;230
54;58;568
55;56;796
55;57;573
55;58;223
55;59;339
56;57;724
56;58;860
56;59;368
56;60;201
57;58;178
57;59;987
57;60;554
57;61;380
58;59;669
58;60;319
58;61;782
58;62;301
59;60;887
59;61;365
59;62;484
59;63;492
60;61;618
60;62;364
60;63;357
60;64;732
61;62;103
61;63;406
61;64;385
61;65;277
62;63;972
62;64;504
62;65;135
62;66;163
63;64;714
63;65;382
63;66;105
63;67;420
64;65;282
64;66;413
64;67;265
64;68;816
65;66;888
65;67;624
65;68;825
65;69;242
66;67;494
66;68;227
66;69;852
66;70;717
67;68;587
67;69;275
67;70;664
67;71;692
68;69;605
68;70;371
68;71;767
68;72;788
69;70;613
69;71;641
69;72;492
69;73;606
70;71;854
70;72;370
70;73;935
70;74;362
71;72;295
71;73;503
71;74;396
71;75;778
72;73;768
72;74;291
72;75;652
72;76;893
73;74;639
73;75;945
73;76;746
73;77;376
74;75;642
74;76;843
74;77;832
74;78;398
75;76;364
75;77;560
75;78;770
75;79;529
76;77;846
76;78;529
76;79;294
76;80;280
77;78;272
77;79;877
77;80;269
77;81;472
78;79;587
78;80;902
78;81;925
78;82;368
79;80;365
79;81;562
79;82;689
79;83;414
80;81;667
80;82;666
80;83;883
80;84;839
81;82;267
81;83;379
81;84;301
81;85;327
82;83;214
82;84;444
82;85;655
82;86;425
83;84;485
83;85;870
83;86;323
83;87;782
84;85;828
84;86;813
84;87;728
84;88;627
85;86;633
85;87;593
85;88;919
85;89;587
86;87;849
86;88;628
86;89;504
86;90;657
87;88;242
87;89;871
87;90;309
87;91;440
88;89;815
88;90;592
88;91;549
88;92;529
89;90;252
89;91;753
89;92;718
89;93;415
90;91;249
90;92;343
90;93;876
90;94;754
91;92;489
91;93;725
91;94;847
91;95;802
92;93;681
92;94;360
92;95;912
92;96;131
93;94;339
93;95;998
93;96;132
93;97;865
94;95;158
94;96;936
94;97;827
94;98;556
95;96;148
95;97;833
95;98;553
95;99;378
96;97;463
96;98;668
96;99;538
96;100;709
97;98;722
97;99;647
97;100;951
97;101;820
98;99;258
98;100;982
98;101;949
98;102;348
99;100;453
99;101;445
99;102;316
99;103;263
100;101;226
100;102;641
100;103;935
100;104;829
101;102;346
101;103;402
101;104;594
101;105;989
102;103;968
102;104;553
102;105;296
102;106;778
103;104;988
103;105;372
103;106;215
103;107;783
104;105;762
104;106;574
104;107;983
104;108;489
105;106;275
105;107;581
105;108;603
105;109;814
106;107;504
106;108;431
106;109;742
106;110;545
107;108;576
107;109;468
107;110;427
107;111;569
108;109;678
108;110;386
108;111;872
108;112;951
109;110;637
109;111;969
109;112;160
109;113;181
110;111;569
110;112;863
110;113;725
110;114;218
111;112;604
111;113;329
111;114;180
111;115;121
112;113;101
112;114;270
112;115;503
112;116;388
113;114;518
113;115;287
113;116;479
113;117;608
114;115;143
114;116;806
114;117;548
114;118;586
115;116;180
115;117;360
115;118;189
115;119;368
116;117;755
116;118;275
116;119;803
116;120;189
117;118;276
117;119;685
117;120;241
117;121;188
118;119;901
118;120;746
118;121;517
118;122;899
119;120;365
119;121;345
119;122;159
119;123;164
120;121;920
120;122;531
120;123;711
120;124;181
121;122;452
121;123;777
121;124;913
121;125;358
122;123;977
122;124;971
122;125;714
122;126;118
123;124;613
123;125;494
123;126;878
123;127;260
124;125;184
124;126;190
124;127;478
124;128;783
125;126;779
125;127;747
125;128;157
125;129;265
126;127;372
126;128;829
126;129;701
126;130;740
127;128;446
127;129;114
127;130;360
127;131;373
128;129;692
128;130;140
128;131;545
128;132;924
129;130;705
129;131;391
129;132;772
129;133;143
130;131;495
130;132;608
130;133;361
130;134;333
131;132;877
131;133;388
131;134;984
131;135;150
132;133;184
132;134;471
132;135;908
132;136;846
133;134;533
133;135;531
133;136;364
133;137;789
134;135;498
134;136;610
134;137;556
134;138;752
135;136;721
135;137;505
135;138;822
135;139;410
136;137;462
136;138;507
